Gene_combination	cell_line	condition	Class_label_sum	Correlation_dep	Class_label_dep	Label_Agreement	Correlation_corr	Class_label_corr	Class_label_exp
CLK2_CLK3	Meljuso	2CP sel	GI	0.1249100273871001	no GI	Disagree	0.3899979480561705	no GI	no GI
CLK2_CLK3	Meljuso	2CP sel	GI	0.1249100273871001	no GI	Disagree	0.3899979480561705	no GI	no GI
CLOCK_NPAS2	Meljuso	2CP sel	no GI	0.1385319246896452	no GI	Agree	0.2749671733976126	no GI	no GI
CLOCK_NPAS2	Meljuso	2CP sel	no GI	0.1385319246896452	no GI	Agree	0.2749671733976126	no GI	no GI
CLPTM1_CLPTM1L	Meljuso	2CP sel	no GI	0.0373847157472761	no GI	Agree	0.3571695740913509	no GI	no GI
CLPTM1_CLPTM1L	Meljuso	2CP sel	no GI	0.0373847157472761	no GI	Agree	0.3571695740913509	no GI	no GI
CLSTN1_CLSTN3	Meljuso	2CP sel	no GI	0.0453432609689374	no GI	Agree	0.1683752222625714	no GI	no GI
CLSTN1_CLSTN3	Meljuso	2CP sel	no GI	0.0453432609689374	no GI	Agree	0.1683752222625714	no GI	no GI
CLTA_CLTB	Meljuso	2CP sel	no GI	-0.0656997774788905	no GI	Agree	0.2448397686206441	no GI	GI
CLTA_CLTB	Meljuso	2CP sel	no GI	-0.0656997774788905	no GI	Agree	0.2448397686206441	no GI	GI
CLTC_CLTCL1	Meljuso	2CP sel	no GI	0.0457791471050638	no GI	Agree	0.2759679631267861	no GI	GI
CLTC_CLTCL1	Meljuso	2CP sel	no GI	0.0457791471050638	no GI	Agree	0.2759679631267861	no GI	GI
CMTM4_CMTM6	Meljuso	2CP sel	no GI	0.1219324346399784	no GI	Agree	0.1149547642572643	no GI	GI
CMTM4_CMTM6	Meljuso	2CP sel	no GI	0.1219324346399784	no GI	Agree	0.1149547642572643	no GI	GI
CNIH1_CNIH4	Meljuso	2CP sel	no GI	0.0287937930330749	no GI	Agree	0.3375912187180983	no GI	no GI
CNIH1_CNIH4	Meljuso	2CP sel	no GI	0.0287937930330749	no GI	Agree	0.3375912187180983	no GI	no GI
CNN2_CNN3	Meljuso	2CP sel	no GI	0.0080217698132459	no GI	Agree	0.1652868248615152	no GI	GI
CNN2_CNN3	Meljuso	2CP sel	no GI	0.0080217698132459	no GI	Agree	0.1652868248615152	no GI	GI
CNNM3_CNNM4	Meljuso	2CP sel	no GI	0.1079772137528564	no GI	Agree	0.5386297009896659	no GI	no GI
CNNM3_CNNM4	Meljuso	2CP sel	no GI	0.1079772137528564	no GI	Agree	0.5386297009896659	no GI	no GI
CNOT6_CNOT6L	Meljuso	2CP sel	no GI	0.271973076752894	GI	Disagree	0.4365429996651592	no GI	GI
CNOT6_CNOT6L	Meljuso	2CP sel	no GI	0.271973076752894	GI	Disagree	0.4365429996651592	no GI	GI
CNOT7_CNOT8	Meljuso	2CP sel	GI	0.1249880878156267	no GI	Disagree	0.4254366221227828	no GI	no GI
CNOT7_CNOT8	Meljuso	2CP sel	GI	0.1249880878156267	no GI	Disagree	0.4254366221227828	no GI	no GI
CNPY3_CNPY4	Meljuso	2CP sel	no GI	-0.0001532055213922	no GI	Agree	0.2356876739419134	no GI	no GI
CNPY3_CNPY4	Meljuso	2CP sel	no GI	-0.0001532055213922	no GI	Agree	0.2356876739419134	no GI	no GI
COL16A1_COL4A2	Meljuso	2CP sel	no GI	0.0546710945695082	no GI	Agree	0.4747245649104817	no GI	no GI
COL16A1_COL4A2	Meljuso	2CP sel	no GI	0.0546710945695082	no GI	Agree	0.4747245649104817	no GI	no GI
COL1A1_COL1A2	Meljuso	2CP sel	GI	0.0417320257654436	no GI	Disagree	0.7418581777443916	GI	no GI
COL1A1_COL1A2	Meljuso	2CP sel	GI	0.0417320257654436	no GI	Disagree	0.7418581777443916	GI	no GI
COL1A1_COL5A2	Meljuso	2CP sel	GI	0.0335572219586386	no GI	Disagree	0.607769808628152	GI	no GI
COL1A1_COL5A2	Meljuso	2CP sel	GI	0.0335572219586386	no GI	Disagree	0.607769808628152	GI	no GI
COL1A2_COL5A2	Meljuso	2CP sel	no GI	0.0340255201381302	no GI	Agree	0.6743982052478311	GI	no GI
COL1A2_COL5A2	Meljuso	2CP sel	no GI	0.0340255201381302	no GI	Agree	0.6743982052478311	GI	no GI
COL4A1_COL4A2	Meljuso	2CP sel	no GI	0.0748161272085447	no GI	Agree	0.9327810895515458	GI	GI
COL4A1_COL4A2	Meljuso	2CP sel	no GI	0.0748161272085447	no GI	Agree	0.9327810895515458	GI	GI
COL4A1_COL4A5	Meljuso	2CP sel	no GI	-0.0822600779632099	no GI	Agree	0.3865061168781729	no GI	no GI
COL4A1_COL4A5	Meljuso	2CP sel	no GI	-0.0822600779632099	no GI	Agree	0.3865061168781729	no GI	no GI
COL4A2_COL4A5	Meljuso	2CP sel	no GI	-0.0210922323956152	no GI	Agree	0.3335865835741673	no GI	no GI
COL4A2_COL4A5	Meljuso	2CP sel	no GI	-0.0210922323956152	no GI	Agree	0.3335865835741673	no GI	no GI
COL4A2_COL9A3	Meljuso	2CP sel	no GI	0.0424228804249007	no GI	Agree	-0.0416347693219334	no GI	no GI
COL4A2_COL9A3	Meljuso	2CP sel	no GI	0.0424228804249007	no GI	Agree	-0.0416347693219334	no GI	no GI
COL6A1_COL6A2	Meljuso	2CP sel	no GI	0.1209119287413231	no GI	Agree	0.8923808594928275	GI	no GI
COL6A1_COL6A2	Meljuso	2CP sel	no GI	0.1209119287413231	no GI	Agree	0.8923808594928275	GI	no GI
COMT_LRTOMT	Meljuso	2CP sel	no GI			Disagree	0.0757299876938406	no GI	no GI
COMT_LRTOMT	Meljuso	2CP sel	no GI			Disagree	0.0757299876938406	no GI	no GI
COPG1_COPG2	Meljuso	2CP sel	no GI	-0.1171687013404733	no GI	Agree	0.1122980266582334	no GI	no GI
COPG1_COPG2	Meljuso	2CP sel	no GI	-0.1171687013404733	no GI	Agree	0.1122980266582334	no GI	no GI
COPS5_PSMD14	Meljuso	2CP sel	lol	-0.0667748577316315	no GI	Disagree	0.339604610215379	no GI	no GI
COPS5_PSMD14	Meljuso	2CP sel	lol	-0.0667748577316315	no GI	Disagree	0.339604610215379	no GI	no GI
COPS7A_COPS7B	Meljuso	2CP sel	GI	0.0963699374463305	no GI	Disagree	0.0623013568671712	no GI	GI
COPS7A_COPS7B	Meljuso	2CP sel	GI	0.0963699374463305	no GI	Disagree	0.0623013568671712	no GI	GI
COPZ1_COPZ2	Meljuso	2CP sel	GI	-0.3834687960381225	no GI	Disagree	0.0631603652205321	no GI	no GI
COPZ1_COPZ2	Meljuso	2CP sel	GI	-0.3834687960381225	no GI	Disagree	0.0631603652205321	no GI	no GI
COQ10A_COQ10B	Meljuso	2CP sel	no GI	0.0407625459505904	no GI	Agree	-0.0678949851928931	no GI	no GI
COQ10A_COQ10B	Meljuso	2CP sel	no GI	0.0407625459505904	no GI	Agree	-0.0678949851928931	no GI	no GI
CORO1A_CORO1B	Meljuso	2CP sel	no GI	0.0276677430410582	no GI	Agree	-0.4870072441508195	no GI	GI
CORO1A_CORO1B	Meljuso	2CP sel	no GI	0.0276677430410582	no GI	Agree	-0.4870072441508195	no GI	GI
CORO1A_CORO1C	Meljuso	2CP sel	no GI	-0.0083951051180361	no GI	Agree	-0.3751598260652286	no GI	GI
CORO1A_CORO1C	Meljuso	2CP sel	no GI	-0.0083951051180361	no GI	Agree	-0.3751598260652286	no GI	GI
CORO1B_CORO1C	Meljuso	2CP sel	no GI	0.0236948806965885	no GI	Agree	0.3049784510603162	no GI	GI
CORO1B_CORO1C	Meljuso	2CP sel	no GI	0.0236948806965885	no GI	Agree	0.3049784510603162	no GI	GI
COX7A2_COX7A2L	Meljuso	2CP sel	no GI	0.1095876625412351	no GI	Agree	0.1524570314245529	no GI	no GI
COX7A2_COX7A2L	Meljuso	2CP sel	no GI	0.1095876625412351	no GI	Agree	0.1524570314245529	no GI	no GI
CPEB2_CPEB4	Meljuso	2CP sel	no GI	0.1799918782488611	no GI	Agree	0.2979848544020903	no GI	GI
CPEB2_CPEB4	Meljuso	2CP sel	no GI	0.1799918782488611	no GI	Agree	0.2979848544020903	no GI	GI
CPNE1_CPNE2	Meljuso	2CP sel	no GI	0.0952639007240642	no GI	Agree	0.1783206100082718	no GI	no GI
CPNE1_CPNE2	Meljuso	2CP sel	no GI	0.0952639007240642	no GI	Agree	0.1783206100082718	no GI	no GI
CPNE1_CPNE3	Meljuso	2CP sel	no GI	0.0993027092490667	no GI	Agree	0.0446744721706092	no GI	no GI
CPNE1_CPNE3	Meljuso	2CP sel	no GI	0.0993027092490667	no GI	Agree	0.0446744721706092	no GI	no GI
CPNE1_CPNE7	Meljuso	2CP sel	no GI	-0.0664515991242677	no GI	Agree	-0.0326964062766659	no GI	no GI
CPNE1_CPNE7	Meljuso	2CP sel	no GI	-0.0664515991242677	no GI	Agree	-0.0326964062766659	no GI	no GI
CPNE1_CPNE8	Meljuso	2CP sel	no GI	0.0063365012176763	no GI	Agree	0.0356358882640717	no GI	no GI
CPNE1_CPNE8	Meljuso	2CP sel	no GI	0.0063365012176763	no GI	Agree	0.0356358882640717	no GI	no GI
CPNE2_CPNE3	Meljuso	2CP sel	no GI	0.0378634649320054	no GI	Agree	0.0734377166005345	no GI	no GI
CPNE2_CPNE3	Meljuso	2CP sel	no GI	0.0378634649320054	no GI	Agree	0.0734377166005345	no GI	no GI
CPNE2_CPNE7	Meljuso	2CP sel	no GI	-0.0003658698695382	no GI	Agree	0.0792828659544936	no GI	no GI
CPNE2_CPNE7	Meljuso	2CP sel	no GI	-0.0003658698695382	no GI	Agree	0.0792828659544936	no GI	no GI
CPNE2_CPNE8	Meljuso	2CP sel	no GI	0.0329522003193677	no GI	Agree	0.1108323095005791	no GI	no GI
CPNE2_CPNE8	Meljuso	2CP sel	no GI	0.0329522003193677	no GI	Agree	0.1108323095005791	no GI	no GI
CPNE3_CPNE7	Meljuso	2CP sel	no GI	0.0696998404452227	no GI	Agree	0.0300333267048299	no GI	no GI
CPNE3_CPNE7	Meljuso	2CP sel	no GI	0.0696998404452227	no GI	Agree	0.0300333267048299	no GI	no GI
CPNE3_CPNE8	Meljuso	2CP sel	no GI	0.0009901625280238	no GI	Agree	0.0590965090952124	no GI	no GI
CPNE3_CPNE8	Meljuso	2CP sel	no GI	0.0009901625280238	no GI	Agree	0.0590965090952124	no GI	no GI
CPNE7_CPNE8	Meljuso	2CP sel	no GI	-0.1036208633680012	no GI	Agree	0.0521591252500809	no GI	no GI
CPNE7_CPNE8	Meljuso	2CP sel	no GI	-0.1036208633680012	no GI	Agree	0.0521591252500809	no GI	no GI
CPSF6_CPSF7	Meljuso	2CP sel	GI	0.0883303162685092	no GI	Disagree	0.6379196391685857	GI	no GI
CPSF6_CPSF7	Meljuso	2CP sel	GI	0.0883303162685092	no GI	Disagree	0.6379196391685857	GI	no GI
CPT1A_CPT1B	Meljuso	2CP sel	no GI	0.0082166593902262	no GI	Agree	-0.0100235176058385	no GI	no GI
CPT1A_CPT1B	Meljuso	2CP sel	no GI	0.0082166593902262	no GI	Agree	-0.0100235176058385	no GI	no GI
CPT1A_CPT1C	Meljuso	2CP sel	no GI	-0.0343522212263201	no GI	Agree	0.1184375901952127	no GI	no GI
CPT1A_CPT1C	Meljuso	2CP sel	no GI	-0.0343522212263201	no GI	Agree	0.1184375901952127	no GI	no GI
CPT1B_CPT1C	Meljuso	2CP sel	no GI	-0.068294168457315	no GI	Agree	-0.0941303277446004	no GI	no GI
CPT1B_CPT1C	Meljuso	2CP sel	no GI	-0.068294168457315	no GI	Agree	-0.0941303277446004	no GI	no GI
CRABP2_FABP5	Meljuso	2CP sel	no GI			Disagree	-0.1657499442527564	no GI	no GI
CRABP2_FABP5	Meljuso	2CP sel	no GI			Disagree	-0.1657499442527564	no GI	no GI
CRABP2_RBP1	Meljuso	2CP sel	no GI	-0.0141891746247438	no GI	Agree	0.3481873375815187	no GI	no GI
CRABP2_RBP1	Meljuso	2CP sel	no GI	-0.0141891746247438	no GI	Agree	0.3481873375815187	no GI	no GI
CRAT_CROT	Meljuso	2CP sel	no GI	-0.0202305022946119	no GI	Agree	0.1657838694803727	no GI	no GI
CRAT_CROT	Meljuso	2CP sel	no GI	-0.0202305022946119	no GI	Agree	0.1657838694803727	no GI	no GI
CREB1_CREM	Meljuso	2CP sel	no GI	0.0240554783164069	no GI	Agree	0.1342020029262856	no GI	no GI
CREB1_CREM	Meljuso	2CP sel	no GI	0.0240554783164069	no GI	Agree	0.1342020029262856	no GI	no GI
CREB3L1_CREB3L2	Meljuso	2CP sel	no GI	0.0686539889445055	no GI	Agree	0.3150851345448208	no GI	GI
CREB3L1_CREB3L2	Meljuso	2CP sel	no GI	0.0686539889445055	no GI	Agree	0.3150851345448208	no GI	GI
CREBBP_EP300	Meljuso	2CP sel	GI	0.3026435523925557	GI	Agree	0.6564522184662878	GI	no GI
CREBBP_EP300	Meljuso	2CP sel	GI	0.3026435523925557	GI	Agree	0.6564522184662878	GI	no GI
CRELD1_CRELD2	Meljuso	2CP sel	GI	0.0007060713373411	no GI	Disagree	0.3016733439782632	no GI	no GI
CRELD1_CRELD2	Meljuso	2CP sel	GI	0.0007060713373411	no GI	Disagree	0.3016733439782632	no GI	no GI
CRK_CRKL	Meljuso	2CP sel	no GI	0.3017934647901245	GI	Disagree	0.0949031441376744	no GI	no GI
CRK_CRKL	Meljuso	2CP sel	no GI	0.3017934647901245	GI	Disagree	0.0949031441376744	no GI	no GI
CRMP1_DPYSL2	Meljuso	2CP sel	no GI	0.0009061608981957	no GI	Agree	0.3530095512963595	no GI	GI
CRMP1_DPYSL2	Meljuso	2CP sel	no GI	0.0009061608981957	no GI	Agree	0.3530095512963595	no GI	GI
CRMP1_DPYSL3	Meljuso	2CP sel	no GI	-0.0354407956240387	no GI	Agree	0.4271686812771285	no GI	GI
CRMP1_DPYSL3	Meljuso	2CP sel	no GI	-0.0354407956240387	no GI	Agree	0.4271686812771285	no GI	GI
CRTC1_CRTC2	Meljuso	2CP sel	no GI	0.0652095611396522	no GI	Agree	0.1562698207367335	no GI	no GI
CRTC1_CRTC2	Meljuso	2CP sel	no GI	0.0652095611396522	no GI	Agree	0.1562698207367335	no GI	no GI
CRTC1_CRTC3	Meljuso	2CP sel	no GI	-0.0606978693567233	no GI	Agree	0.295026167536676	no GI	no GI
CRTC1_CRTC3	Meljuso	2CP sel	no GI	-0.0606978693567233	no GI	Agree	0.295026167536676	no GI	no GI
CRTC2_CRTC3	Meljuso	2CP sel	no GI	0.3724923217319734	GI	Disagree	0.1854262630923777	no GI	no GI
CRTC2_CRTC3	Meljuso	2CP sel	no GI	0.3724923217319734	GI	Disagree	0.1854262630923777	no GI	no GI
CRYAB_HSPB1	Meljuso	2CP sel	no GI	-0.0313205270744714	no GI	Agree	0.3122349504789026	no GI	GI
CRYAB_HSPB1	Meljuso	2CP sel	no GI	-0.0313205270744714	no GI	Agree	0.3122349504789026	no GI	GI
CSAD_GAD1	Meljuso	2CP sel	no GI	0.0010731580181006	no GI	Agree	-0.0012616080802724	no GI	no GI
CSAD_GAD1	Meljuso	2CP sel	no GI	0.0010731580181006	no GI	Agree	-0.0012616080802724	no GI	no GI
CSK_SYK	Meljuso	2CP sel	no GI	0.1695292981093148	no GI	Agree	0.3347206734018979	no GI	no GI
CSK_SYK	Meljuso	2CP sel	no GI	0.1695292981093148	no GI	Agree	0.3347206734018979	no GI	no GI
CSNK1G1_CSNK1G2	Meljuso	2CP sel	no GI	0.0960237231317792	no GI	Agree	0.2618477675988944	no GI	GI
CSNK1G1_CSNK1G2	Meljuso	2CP sel	no GI	0.0960237231317792	no GI	Agree	0.2618477675988944	no GI	GI
CSNK1G1_CSNK1G3	Meljuso	2CP sel	no GI	0.0915311201114886	no GI	Agree	0.4049717902591666	no GI	GI
CSNK1G1_CSNK1G3	Meljuso	2CP sel	no GI	0.0915311201114886	no GI	Agree	0.4049717902591666	no GI	GI
CSNK1G2_CSNK1G3	Meljuso	2CP sel	GI	0.1440016249444524	no GI	Disagree	0.0300823741742857	no GI	GI
CSNK1G2_CSNK1G3	Meljuso	2CP sel	GI	0.1440016249444524	no GI	Disagree	0.0300823741742857	no GI	GI
CSNK2A1_CSNK2A2	Meljuso	2CP sel	no GI	0.2798486512646181	GI	Disagree	0.3112653231569505	no GI	no GI
CSNK2A1_CSNK2A2	Meljuso	2CP sel	no GI	0.2798486512646181	GI	Disagree	0.3112653231569505	no GI	no GI
CSRNP1_CSRNP2	Meljuso	2CP sel	no GI	0.0508527417628999	no GI	Agree	0.1026982635332421	no GI	no GI
CSRNP1_CSRNP2	Meljuso	2CP sel	no GI	0.0508527417628999	no GI	Agree	0.1026982635332421	no GI	no GI
CSRP1_CSRP2	Meljuso	2CP sel	no GI	-0.0227055893288233	no GI	Agree	0.1498142081813855	no GI	no GI
CSRP1_CSRP2	Meljuso	2CP sel	no GI	-0.0227055893288233	no GI	Agree	0.1498142081813855	no GI	no GI
CSTF2_CSTF2T	Meljuso	2CP sel	no GI	0.0277467365314539	no GI	Agree	0.3173772114005377	no GI	GI
CSTF2_CSTF2T	Meljuso	2CP sel	no GI	0.0277467365314539	no GI	Agree	0.3173772114005377	no GI	GI
CTBP1_CTBP2	Meljuso	2CP sel	GI	0.2363758651430583	GI	Agree	-0.0053921695909031	no GI	GI
CTBP1_CTBP2	Meljuso	2CP sel	GI	0.2363758651430583	GI	Agree	-0.0053921695909031	no GI	GI
CTDSP1_CTDSP2	Meljuso	2CP sel	no GI	0.0876644354039325	no GI	Agree	0.3853341455869549	no GI	GI
CTDSP1_CTDSP2	Meljuso	2CP sel	no GI	0.0876644354039325	no GI	Agree	0.3853341455869549	no GI	GI
CTDSP1_CTDSPL	Meljuso	2CP sel	no GI	0.1183088601270594	no GI	Agree	0.1023444173757614	no GI	GI
CTDSP1_CTDSPL	Meljuso	2CP sel	no GI	0.1183088601270594	no GI	Agree	0.1023444173757614	no GI	GI
CTDSP2_CTDSPL	Meljuso	2CP sel	no GI	0.1026264138282586	no GI	Agree	0.1463176634832069	no GI	GI
CTDSP2_CTDSPL	Meljuso	2CP sel	no GI	0.1026264138282586	no GI	Agree	0.1463176634832069	no GI	GI
CTNNB1_JUP	Meljuso	2CP sel	no GI	0.124399272647072	no GI	Agree	-0.0545750300097694	no GI	no GI
CTNNB1_JUP	Meljuso	2CP sel	no GI	0.124399272647072	no GI	Agree	-0.0545750300097694	no GI	no GI
CTNND1_PKP4	Meljuso	2CP sel	no GI	0.1215585811978268	no GI	Agree	0.3378941383219331	no GI	no GI
CTNND1_PKP4	Meljuso	2CP sel	no GI	0.1215585811978268	no GI	Agree	0.3378941383219331	no GI	no GI
CTPS1_CTPS2	Meljuso	2CP sel	no GI	0.0253612228290388	no GI	Agree	0.147533236338222	no GI	GI
CTPS1_CTPS2	Meljuso	2CP sel	no GI	0.0253612228290388	no GI	Agree	0.147533236338222	no GI	GI
CTSH_CTSK	Meljuso	2CP sel	no GI	-0.0575444225300165	no GI	Agree	-0.1378214186611521	no GI	no GI
CTSH_CTSK	Meljuso	2CP sel	no GI	-0.0575444225300165	no GI	Agree	-0.1378214186611521	no GI	no GI
CTSH_CTSS	Meljuso	2CP sel	no GI	-0.0659858049508465	no GI	Agree	0.2551260848104823	no GI	no GI
CTSH_CTSS	Meljuso	2CP sel	no GI	-0.0659858049508465	no GI	Agree	0.2551260848104823	no GI	no GI
CTSK_CTSS	Meljuso	2CP sel	no GI	0.1396016819148621	no GI	Agree	-0.0110131468098806	no GI	no GI
CTSK_CTSS	Meljuso	2CP sel	no GI	0.1396016819148621	no GI	Agree	-0.0110131468098806	no GI	no GI
CTSL_CTSV	Meljuso	2CP sel	no GI	0.0098348021074246	no GI	Agree	0.2623783503436642	no GI	GI
CTSL_CTSV	Meljuso	2CP sel	no GI	0.0098348021074246	no GI	Agree	0.2623783503436642	no GI	GI
CTTN_HCLS1	Meljuso	2CP sel	no GI	0.0152318830333542	no GI	Agree	-0.6555391661860493	GI	no GI
CTTN_HCLS1	Meljuso	2CP sel	no GI	0.0152318830333542	no GI	Agree	-0.6555391661860493	GI	no GI
CUL1_CUL2	Meljuso	2CP sel	GI	0.0033937831574386	no GI	Disagree	0.3826780338942772	no GI	no GI
CUL1_CUL2	Meljuso	2CP sel	GI	0.0033937831574386	no GI	Disagree	0.3826780338942772	no GI	no GI
CUL1_CUL3	Meljuso	2CP sel	lol	0.0270499670112451	no GI	Disagree	0.3849289561694776	no GI	no GI
CUL1_CUL3	Meljuso	2CP sel	lol	0.0270499670112451	no GI	Disagree	0.3849289561694776	no GI	no GI
CUL4A_CUL4B	Meljuso	2CP sel	no GI	0.0589131655611058	no GI	Agree	0.24199177939289	no GI	no GI
CUL4A_CUL4B	Meljuso	2CP sel	no GI	0.0589131655611058	no GI	Agree	0.24199177939289	no GI	no GI
CUL7_CUL9	Meljuso	2CP sel	no GI	0.1277981749308401	no GI	Agree	0.3458670018354944	no GI	GI
CUL7_CUL9	Meljuso	2CP sel	no GI	0.1277981749308401	no GI	Agree	0.3458670018354944	no GI	GI
CWC27_PPIL1	Meljuso	2CP sel	no GI	0.0059957926986091	no GI	Agree	0.3894311711988235	no GI	no GI
CWC27_PPIL1	Meljuso	2CP sel	no GI	0.0059957926986091	no GI	Agree	0.3894311711988235	no GI	no GI
CYB561A3_CYBRD1	Meljuso	2CP sel	no GI	-0.0373800348598259	no GI	Agree	0.1536058150386464	no GI	no GI
CYB561A3_CYBRD1	Meljuso	2CP sel	no GI	-0.0373800348598259	no GI	Agree	0.1536058150386464	no GI	no GI
CYB561D1_CYB561D2	Meljuso	2CP sel	no GI	0.0582074446054659	no GI	Agree	0.1560602247277375	no GI	no GI
CYB561D1_CYB561D2	Meljuso	2CP sel	no GI	0.0582074446054659	no GI	Agree	0.1560602247277375	no GI	no GI
CYB561_CYB561A3	Meljuso	2CP sel	GI	0.016699058590497	no GI	Disagree	0.0643008389235625	no GI	no GI
CYB561_CYB561A3	Meljuso	2CP sel	GI	0.016699058590497	no GI	Disagree	0.0643008389235625	no GI	no GI
CYB561_CYBRD1	Meljuso	2CP sel	no GI	0.0010677106777813	no GI	Agree	0.0403128831294469	no GI	no GI
CYB561_CYBRD1	Meljuso	2CP sel	no GI	0.0010677106777813	no GI	Agree	0.0403128831294469	no GI	no GI
CYB5A_CYB5B	Meljuso	2CP sel	no GI	-0.0482059825500262	no GI	Agree	0.0794436243772493	no GI	no GI
CYB5A_CYB5B	Meljuso	2CP sel	no GI	-0.0482059825500262	no GI	Agree	0.0794436243772493	no GI	no GI
CYB5R1_CYB5R2	Meljuso	2CP sel	no GI	-0.1641722191255291	no GI	Agree	0.1208933517201696	no GI	no GI
CYB5R1_CYB5R2	Meljuso	2CP sel	no GI	-0.1641722191255291	no GI	Agree	0.1208933517201696	no GI	no GI
CYB5R1_CYB5R3	Meljuso	2CP sel	no GI	0.0365110982093427	no GI	Agree	0.3757423489779298	no GI	no GI
CYB5R1_CYB5R3	Meljuso	2CP sel	no GI	0.0365110982093427	no GI	Agree	0.3757423489779298	no GI	no GI
CYB5R2_CYB5R3	Meljuso	2CP sel	no GI	0.0505712677242007	no GI	Agree	0.1235449521671337	no GI	no GI
CYB5R2_CYB5R3	Meljuso	2CP sel	no GI	0.0505712677242007	no GI	Agree	0.1235449521671337	no GI	no GI
CYTH1_CYTH2	Meljuso	2CP sel	no GI	-0.0306419632357055	no GI	Agree	0.1458774536317743	no GI	GI
CYTH1_CYTH2	Meljuso	2CP sel	no GI	-0.0306419632357055	no GI	Agree	0.1458774536317743	no GI	GI
CYTH1_CYTH3	Meljuso	2CP sel	GI	0.1263130546901313	no GI	Disagree	-0.1361168082028181	no GI	GI
CYTH1_CYTH3	Meljuso	2CP sel	GI	0.1263130546901313	no GI	Disagree	-0.1361168082028181	no GI	GI
CYTH2_CYTH3	Meljuso	2CP sel	no GI	0.0789037442065735	no GI	Agree	0.1841949075851537	no GI	no GI
CYTH2_CYTH3	Meljuso	2CP sel	no GI	0.0789037442065735	no GI	Agree	0.1841949075851537	no GI	no GI
DAB2IP_SYNGAP1	Meljuso	2CP sel	no GI	-0.012820570087629	no GI	Agree	-0.0399023977667056	no GI	no GI
DAB2IP_SYNGAP1	Meljuso	2CP sel	no GI	-0.012820570087629	no GI	Agree	-0.0399023977667056	no GI	no GI
DAPK1_DAPK3	Meljuso	2CP sel	no GI	0.1496921216807244	no GI	Agree	0.0465859553753092	no GI	no GI
DAPK1_DAPK3	Meljuso	2CP sel	no GI	0.1496921216807244	no GI	Agree	0.0465859553753092	no GI	no GI
DAZAP1_MSI2	Meljuso	2CP sel	no GI	0.0814712614853052	no GI	Agree	0.3140750937351225	no GI	no GI
DAZAP1_MSI2	Meljuso	2CP sel	no GI	0.0814712614853052	no GI	Agree	0.3140750937351225	no GI	no GI
DBP_TEF	Meljuso	2CP sel	no GI	-0.1354942315807453	no GI	Agree	0.246066749901853	no GI	no GI
DBP_TEF	Meljuso	2CP sel	no GI	-0.1354942315807453	no GI	Agree	0.246066749901853	no GI	no GI
DCK_DGUOK	Meljuso	2CP sel	no GI	0.0899214637918408	no GI	Agree	0.2567655998306565	no GI	GI
DCK_DGUOK	Meljuso	2CP sel	no GI	0.0899214637918408	no GI	Agree	0.2567655998306565	no GI	GI
DCK_TK2	Meljuso	2CP sel	no GI	-0.0548536881732779	no GI	Agree	-0.0999916054449464	no GI	GI
DCK_TK2	Meljuso	2CP sel	no GI	-0.0548536881732779	no GI	Agree	-0.0999916054449464	no GI	GI
DCUN1D1_DCUN1D2	Meljuso	2CP sel	no GI	-0.0801842001043267	no GI	Agree	0.1424799852276733	no GI	GI
DCUN1D1_DCUN1D2	Meljuso	2CP sel	no GI	-0.0801842001043267	no GI	Agree	0.1424799852276733	no GI	GI
DCUN1D4_DCUN1D5	Meljuso	2CP sel	no GI	0.0274063267849502	no GI	Agree	0.0791828967847436	no GI	no GI
DCUN1D4_DCUN1D5	Meljuso	2CP sel	no GI	0.0274063267849502	no GI	Agree	0.0791828967847436	no GI	no GI
DDAH1_DDAH2	Meljuso	2CP sel	no GI	-0.0523244425408729	no GI	Agree	0.305632323055153	no GI	GI
DDAH1_DDAH2	Meljuso	2CP sel	no GI	-0.0523244425408729	no GI	Agree	0.305632323055153	no GI	GI
DDHD2_SEC23IP	Meljuso	2CP sel	no GI	-0.0552283516457025	no GI	Agree	0.2747486717946603	no GI	GI
DDHD2_SEC23IP	Meljuso	2CP sel	no GI	-0.0552283516457025	no GI	Agree	0.2747486717946603	no GI	GI
DDT_DDTL	Meljuso	2CP sel	no GI			Disagree	0.524861293506113	no GI	no GI
DDT_DDTL	Meljuso	2CP sel	no GI			Disagree	0.524861293506113	no GI	no GI
DDX10_DDX18	Meljuso	2CP sel	GI	0.0164777651851641	no GI	Disagree	0.3911690077590469	no GI	no GI
DDX10_DDX18	Meljuso	2CP sel	GI	0.0164777651851641	no GI	Disagree	0.3911690077590469	no GI	no GI
DDX17_DDX5	Meljuso	2CP sel	GI	0.0448879487999121	no GI	Disagree	0.4599111759527859	no GI	no GI
DDX17_DDX5	Meljuso	2CP sel	GI	0.0448879487999121	no GI	Disagree	0.4599111759527859	no GI	no GI
DDX19A_DDX19B	Meljuso	2CP sel	GI	0.0050830117529201	no GI	Disagree	0.3720406931255544	no GI	GI
DDX19A_DDX19B	Meljuso	2CP sel	GI	0.0050830117529201	no GI	Disagree	0.3720406931255544	no GI	GI
DDX21_DDX50	Meljuso	2CP sel	no GI	0.0685693497436931	no GI	Agree	0.635441646558476	GI	no GI
DDX21_DDX50	Meljuso	2CP sel	no GI	0.0685693497436931	no GI	Agree	0.635441646558476	GI	no GI
