	cell_line	condition	clone_id_test	combinatorial_avg_lfc	single_gene1_avg_lfc	single_gene2_avg_lfc	expression_gene1_batch_correct	expression_gene2_batch_correct	Class_label
3466	A375	2CP	EML2_EML3_1	-0.2714849572893798	0.2409415868028657	-0.5293873374419946	5.2868875193	5.1872320105	no GI
3467	A375	2CP	EML2_EML3_2	-0.7975650529407377	-0.5293873374419946	0.2409415868028657	5.1872320105	5.2868875193	no GI
3468	A375	2CP	ACVR1_BMPR1A_1	-1.3850033885939692	-0.5108325382211127	-1.4726660084461962	3.467275836	4.1080563585	no GI
3469	A375	2CP	ACVR1_BMPR1A_2	-0.9238769920745757	-1.4726660084461962	-0.5108325382211127	4.1080563585	3.467275836	no GI
3470	A375	2CP	IP6K1_IP6K2_1	-0.643062336174705	-1.4215388726985156	0.04682878071265417	4.4821122523	5.8621724657	no GI
3471	A375	2CP	IP6K1_IP6K2_2	-0.15473395988751948	0.04682878071265417	-1.4215388726985156	5.8621724657	4.4821122523	no GI
3472	A375	2CP	SEMA3B_SEMA3F_1	0.1519570214344803	-1.018335921071738	-0.35722537684121103	6.5764535653	1.3048681241	no GI
3473	A375	2CP	SEMA3B_SEMA3F_2	-0.916524652775395	-0.35722537684121103	-1.018335921071738	1.3048681241	6.5764535653	no GI
3474	A375	2CP	ZNF28_ZNF841_1	-0.47769675249453014	-0.141875567228134	-1.4672709563038224	3.1178885005	2.1082701677	no GI
3475	A375	2CP	ZNF28_ZNF841_2	-0.03757377423965025	-1.4672709563038224	-0.141875567228134	2.1082701677	3.1178885005	no GI
3476	A375	2CP	CCDC88A_CCDC88C_1	-0.7330354106522985	-0.771265225560676	-0.05397423797348977	4.1887996884	0.349854452	no GI
3477	A375	2CP	CCDC88A_CCDC88C_2	-0.40734331751596997	-0.05397423797348977	-0.771265225560676	0.349854452	4.1887996884	no GI
3478	A375	2CP	CCNT1_CCNT2_1	-1.8695457146949834	-2.7477837852469955	0.23276040185953928	4.5313908298	3.0361312724	no GI
3479	A375	2CP	CCNT1_CCNT2_2	-5.5570928611251205	0.23276040185953928	-2.7477837852469955	3.0361312724	4.5313908298	no GI
3480	A375	2CP	ZNF184_ZNF84_1	-1.3742706521970987	0.3981879817416145	-0.6641494862868549	2.1373668676	3.9678800143	no GI
3481	A375	2CP	ZNF184_ZNF84_2	-0.645768649207827	-0.6641494862868549	0.3981879817416145	3.9678800143	2.1373668676	no GI
3482	A375	2CP	TGIF1_TGIF2_1	0.3117794796520523	-0.8189933211120821	0.03326219974060707	5.4068119722	4.1462303554	no GI
3483	A375	2CP	TGIF1_TGIF2_2	-3.0649829688218024	0.03326219974060707	-0.8189933211120821	4.1462303554	5.4068119722	no GI
3484	A375	2CP	FUS_TAF15_1	-1.884139773215972	-1.4337936843519106	-0.6488163391210209	8.9764325541	7.5519535999	no GI
3485	A375	2CP	FUS_TAF15_2	-3.094158965691677	-0.6488163391210209	-1.4337936843519106	7.5519535999	8.9764325541	no GI
3486	A375	2CP	FCHO1_FCHO2_1	-5.416612766306157	-1.3111846463648957	-3.185966706705438	0.4633950592	2.5765331582	no GI
3487	A375	2CP	FCHO1_FCHO2_2	-2.634496359202197	-3.185966706705438	-1.3111846463648957	2.5765331582	0.4633950592	no GI
3488	A375	2CP	ZSCAN21_ZSCAN31_1	-0.9456225921268433	-0.6317321344251243	0.4717498611074422	3.2652977057	0.6834140961	no GI
3489	A375	2CP	ZSCAN21_ZSCAN31_2	-0.4778884767263567	0.4717498611074422	-0.6317321344251243	0.6834140961	3.2652977057	no GI
3490	A375	2CP	HOMER2_HOMER3_1	-0.8101495029478145	-0.6525532022594154	-0.055078729989938235	3.1523456773	5.5667783623	no GI
3491	A375	2CP	HOMER2_HOMER3_2	-0.19953507047170627	-0.055078729989938235	-0.6525532022594154	5.5667783623	3.1523456773	no GI
3492	A375	2CP	HNRNPC_RALY_1	-4.041465008692574	-5.070993273483194	-0.35273269372195526	10.1766236654	6.5683641356	no GI
3493	A375	2CP	HNRNPC_RALY_2	-4.131287132307547	-0.35273269372195526	-5.070993273483194	6.5683641356	10.1766236654	no GI
3494	A375	2CP	ZSCAN31_ZSCAN9_1	0.9773007301335834	0.4717498611074422	0.5362561895771505	0.6834140961	2.863574649	no GI
3495	A375	2CP	ZSCAN31_ZSCAN9_2	-0.1073243265915651	0.5362561895771505	0.4717498611074422	2.863574649	0.6834140961	no GI
3496	A375	2CP	KLHL17_KLHL20_1	-1.1056399310704434	-0.9635295319549437	-1.270892643600313	3.2835700676	4.6660960229	no GI
3497	A375	2CP	KLHL17_KLHL20_2	-1.5322817094307215	-1.270892643600313	-0.9635295319549437	4.6660960229	3.2835700676	no GI
3498	A375	2CP	GNG10_GNG12_1	-0.15924640315513727	0.6457403632977827	0.23059096056261486	5.8731244032	6.5168821954	no GI
3499	A375	2CP	GNG10_GNG12_2	0.672586606932223	0.23059096056261486	0.6457403632977827	6.5168821954	5.8731244032	no GI
3500	A375	2CP	CAMTA1_CAMTA2_1	-1.65049031921242	-0.27293206342517995	-0.8232334845995999	6.5461728876	5.194462142	no GI
3501	A375	2CP	CAMTA1_CAMTA2_2	-0.6903588535695127	-0.8232334845995999	-0.27293206342517995	5.194462142	6.5461728876	no GI
3502	A375	2CP	BACE1_BACE2_1	-0.2766540093739862	-0.7872513243450132	0.13253492084590857	4.8231372232	5.9166491106	no GI
3503	A375	2CP	BACE1_BACE2_2	-0.4282319167143003	0.13253492084590857	-0.7872513243450132	5.9166491106	4.8231372232	no GI
3504	A375	2CP	KLHL17_KLHL2_1	-0.31979924896034895	-0.9635295319549437	-0.6127477269469532	3.2835700676	3.3690972428	no GI
3505	A375	2CP	KLHL17_KLHL2_2	-0.8087423964267559	-0.6127477269469532	-0.9635295319549437	3.3690972428	3.2835700676	no GI
3506	A375	2CP	ZNF232_ZSCAN31_1	0.22860020488316524	0.07030719675938912	0.4717498611074422	4.0013659874	0.6834140961	no GI
3507	A375	2CP	ZNF232_ZSCAN31_2	0.7655180128482035	0.4717498611074422	0.07030719675938912	0.6834140961	4.0013659874	no GI
3508	A375	2CP	EHMT1_EHMT2_1	-1.0800072471204887	-0.9188931351997682	0.3323408931557539	4.9189253046	4.7289421065	no GI
3509	A375	2CP	EHMT1_EHMT2_2	-1.615651450886339	0.3323408931557539	-0.9188931351997682	4.7289421065	4.9189253046	no GI
3510	A375	2CP	LPIN1_LPIN3_1	-1.0644037156600095	-0.6917968603936595	-0.4842511743439013	3.9710549706	1.5843795719	no GI
3511	A375	2CP	LPIN1_LPIN3_2	-0.7462327883755355	-0.4842511743439013	-0.6917968603936595	1.5843795719	3.9710549706	no GI
3512	A375	2CP	RSBN1_RSBN1L_1	0.06888663150715857	-0.8358796844794345	0.7253283945706333	2.569282086	3.493935622	no GI
3513	A375	2CP	RSBN1_RSBN1L_2	0.832608942026495	0.7253283945706333	-0.8358796844794345	3.493935622	2.569282086	no GI
3514	A375	2CP	EPHA2_EPHB4_1	1.2014051813014377	0.10449363557458424	0.002985322308122207	5.6731175638	4.7059898212	no GI
3515	A375	2CP	EPHA2_EPHB4_2	0.006118251656295648	0.002985322308122207	0.10449363557458424	4.7059898212	5.6731175638	no GI
3516	A375	2CP	TRIM41_TRIM52_2	-1.1990255633005589	-0.2798911603327432	-0.634061313032841	3.5499927692	4.8469909433	no GI
3517	A375	2CP	AGPAT1_AGPAT2_1	-0.4057455647083885	0.3733860750408784	-0.4007114033655561	5.9556464187	4.8936619848	no GI
3518	A375	2CP	AGPAT1_AGPAT2_2	-0.8600566331232913	-0.4007114033655561	0.3733860750408784	4.8936619848	5.9556464187	no GI
3519	A375	2CP	UBA1_UBA7_1	-2.747279811508804	-3.78508368372446	-0.1404821261312501	7.4320330977	1.5650938687	no GI
3520	A375	2CP	UBA1_UBA7_2	-4.174896658749267	-0.1404821261312501	-3.78508368372446	1.5650938687	7.4320330977	no GI
3521	A375	2CP	DTX2_DTX4_1	-0.09953366366260097	1.168653596098411	-0.17432878444622468	3.1707327822	0.6577689139	no GI
3522	A375	2CP	DTX2_DTX4_2	1.3753718147609129	-0.17432878444622468	1.168653596098411	0.6577689139	3.1707327822	no GI
3523	A375	2CP	CDC25A_CDC25B_1	-1.102216685234605	-0.8576951811576841	-0.2274338904398603	4.5878472319	5.9385717403	no GI
3524	A375	2CP	CDC25A_CDC25B_2	-3.5062504681458173	-0.2274338904398603	-0.8576951811576841	5.9385717403	4.5878472319	no GI
3525	A375	2CP	ZNF24_ZSCAN31_1	0.2997576850952175	0.15026111991802416	0.4717498611074422	4.1919038597	0.6834140961	no GI
3526	A375	2CP	ZNF24_ZSCAN31_2	1.2512165835161264	0.4717498611074422	0.15026111991802416	0.6834140961	4.1919038597	no GI
3527	A375	2CP	ZC3H7A_ZC3H7B_2	-1.1167500887708885	0.777593165799424	-0.4355449553484261	3.9804888067	5.9469463502	no GI
3528	A375	2CP	DIAPH1_DIAPH3_1	-0.8783738512919177	-1.3355948292658903	-0.30629657629048923	6.3628355927	2.5248367465	no GI
3529	A375	2CP	DIAPH1_DIAPH3_2	-2.06552426338259	-0.30629657629048923	-1.3355948292658903	2.5248367465	6.3628355927	no GI
3530	A375	2CP	APBB1_APBB2_1	1.3017958081077112	0.6054732508788669	-0.8855894246202585	3.8333023893	3.1563484602	no GI
3531	A375	2CP	APBB1_APBB2_2	0.1277200650340795	-0.8855894246202585	0.6054732508788669	3.1563484602	3.8333023893	no GI
3532	A375	2CP	LMCD1_TES_1	-0.6604459018041005	0.32389710021249174	0.161499838067366	5.2227590758	4.7949794838	no GI
3533	A375	2CP	LMCD1_TES_2	-0.09748824082161489	0.161499838067366	0.32389710021249174	4.7949794838	5.2227590758	no GI
3534	A375	2CP	ZKSCAN8_ZSCAN31_1	0.6126291961969512	0.6279321254833945	0.4717498611074422	3.014330514	0.6834140961	no GI
3535	A375	2CP	ZKSCAN8_ZSCAN31_2	0.06906531478852784	0.4717498611074422	0.6279321254833945	0.6834140961	3.014330514	no GI
3536	A375	2CP	OAZ1_OAZ2_1	0.39037886702725944	0.5592613702279132	0.6401413553795909	9.2725979554	6.7301901419	no GI
3537	A375	2CP	OAZ1_OAZ2_2	0.4893797721099853	0.6401413553795909	0.5592613702279132	6.7301901419	9.2725979554	no GI
3538	A375	2CP	ZNF182_ZNF432_1	0.8654282047452901	0.3648969127356929	0.47904418052293485	1.8926275497	2.344157394	no GI
3539	A375	2CP	MAP3K10_MAP3K11_1	-1.2810025556473659	-0.5348913562432771	-1.584579972460361	2.9816699952	5.188388921	no GI
3540	A375	2CP	MAP3K10_MAP3K11_2	-0.7588732323130576	-1.584579972460361	-0.5348913562432771	5.188388921	2.9816699952	no GI
3541	A375	2CP	MAP3K5_MAP3K6_1	0.3554656819782056	-0.062010486732413606	-0.38731513968585984	1.5762083504	3.5423189328	no GI
3542	A375	2CP	MAP3K5_MAP3K6_2	0.292589801602384	-0.38731513968585984	-0.062010486732413606	3.5423189328	1.5762083504	no GI
3543	A375	2CP	ZNF548_ZNF551_1	1.1626362899648024	-0.16237768310615808	0.645300470158771	2.8387431254	3.029804219	no GI
3544	A375	2CP	ZNF548_ZNF551_2	-0.8392921583003541	0.645300470158771	-0.16237768310615808	3.029804219	2.8387431254	no GI
3545	A375	2CP	ASAP2_ASAP3_1	-0.684416676438039	-0.875328576489401	-0.24078320758230376	3.6258859693	3.8264800283	no GI
3546	A375	2CP	ASAP2_ASAP3_2	-0.3504528640724911	-0.24078320758230376	-0.875328576489401	3.8264800283	3.6258859693	no GI
3547	A375	2CP	TPD52L1_TPD52L2_1	0.07071348718012693	0.6401845812362925	-0.5999740387767747	5.2514284682	6.5421336646	no GI
3548	A375	2CP	TPD52L1_TPD52L2_2	1.0187217891379632	-0.5999740387767747	0.6401845812362925	6.5421336646	5.2514284682	no GI
3549	A375	2CP	ZNF493_ZNF506_2	0.6501896670097036	1.1653378917042463	-1.1198854741097184	3.1643148458	2.9434203042	no GI
3550	A375	2CP	PTK2_PTK2B_1	-3.145786955052438	-3.9664603707100587	0.5119367155756069	5.6737677197	1.0576661644	no GI
3551	A375	2CP	PTK2_PTK2B_2	-4.255821881235089	0.5119367155756069	-3.9664603707100587	1.0576661644	5.6737677197	no GI
3552	A375	2CP	ERF_ETV3_1	-0.8203854993330308	0.3351262035801619	0.4799555923162391	5.8185716925	4.580016479	no GI
3553	A375	2CP	ERF_ETV3_2	-0.04861645743376686	0.4799555923162391	0.3351262035801619	4.580016479	5.8185716925	no GI
3554	A375	2CP	DST_MACF1_1	-1.1257656013870991	-2.033185632775476	-0.6137015783057931	4.10581956	5.9547483173	no GI
3555	A375	2CP	DST_MACF1_2	-2.3558686450606237	-0.6137015783057931	-2.033185632775476	5.9547483173	4.10581956	no GI
3556	A375	2CP	RASAL2_SYNGAP1_1	-0.7315087703980923	-0.4771020106446182	0.22189339458795843	3.4211468027	2.8736434534	no GI
3557	A375	2CP	RASAL2_SYNGAP1_2	0.24744199451046311	0.22189339458795843	-0.4771020106446182	2.8736434534	3.4211468027	no GI
3558	A375	2CP	BRD3_BRD4_1	-4.2932163642559384	-1.2603749887172966	-2.977580703763823	3.4288582799	5.0336103755	no GI
3559	A375	2CP	BRD3_BRD4_2	-0.9104730606193083	-2.977580703763823	-1.2603749887172966	5.0336103755	3.4288582799	no GI
3560	A375	2CP	IRF2BP1_IRF2BPL_1	0.35396840216274184	-0.013094566752909653	-0.18458539093047466	3.9921360258	3.8828340213	no GI
3561	A375	2CP	IRF2BP1_IRF2BPL_2	0.3435679580294253	-0.18458539093047466	-0.013094566752909653	3.8828340213	3.9921360258	no GI
3562	A375	2CP	UPF3A_UPF3B_1	-3.598422011172218	-1.7082844908398813	-0.7141635277565768	5.6567088305	4.241172985	no GI
3563	A375	2CP	UPF3A_UPF3B_2	-2.1843933418878576	-0.7141635277565768	-1.7082844908398813	4.241172985	5.6567088305	no GI
3564	A375	2CP	HMGN1_HMGN3_1	0.06604330910378442	0.35531922633647106	0.9610681579812037	7.4426439023	5.9196062929	no GI
3565	A375	2CP	HMGN1_HMGN3_2	1.2143555081329147	0.9610681579812037	0.35531922633647106	5.9196062929	7.4426439023	no GI
3566	A375	2CP	RNF13_RNF167_1	0.3488887672375305	0.5261852914194891	-0.36106628987443523	4.5610420737	6.474283573	no GI
3567	A375	2CP	RNF13_RNF167_2	0.034453371612614525	-0.36106628987443523	0.5261852914194891	6.474283573	4.5610420737	no GI
3568	A375	2CP	ZNF420_ZNF84_1	-0.4421893022407306	0.4030329158585122	-0.6641494862868549	2.0554578155	3.9678800143	no GI
3569	A375	2CP	ZNF420_ZNF84_2	-0.3000650432154788	-0.6641494862868549	0.4030329158585122	3.9678800143	2.0554578155	no GI
3570	A375	2CP	FAM118A_FAM118B_1	-2.0296817734791337	-0.7658662150352149	-0.6042202899199136	2.6740849824	3.957257752	no GI
3571	A375	2CP	FAM118A_FAM118B_2	0.35090119352746685	-0.6042202899199136	-0.7658662150352149	3.957257752	2.6740849824	no GI
3572	A375	2CP	ZNF24_ZSCAN9_1	0.1641369235652319	0.15026111991802416	0.5362561895771505	4.1919038597	2.863574649	no GI
3573	A375	2CP	ZNF24_ZSCAN9_2	1.1323203010434284	0.5362561895771505	0.15026111991802416	2.863574649	4.1919038597	no GI
3574	A375	2CP	ZNF383_ZNF736_1	-0.49660335127678357	-0.2431726141900814	0.22701490089657583	2.0256998993	2.5466639529	no GI
3575	A375	2CP	ZNF383_ZNF736_2	0.5424557358942543	0.22701490089657583	-0.2431726141900814	2.5466639529	2.0256998993	no GI
3576	A375	2CP	SIPA1L2_SIPA1L3_1	-0.1383682546711964	-1.6610584333501326	1.1703518791610823	3.2645824352	2.7906878935	no GI
3577	A375	2CP	SIPA1L2_SIPA1L3_2	0.16029032619144568	1.1703518791610823	-1.6610584333501326	2.7906878935	3.2645824352	no GI
3578	A375	2CP	ZNF169_ZNF343_1	0.030644570315749853	0.23534444590644732	0.5209551963983559	1.6586940921	3.839307101	no GI
3579	A375	2CP	ZNF169_ZNF343_2	0.1935589076571489	0.5209551963983559	0.23534444590644732	3.839307101	1.6586940921	no GI
3580	A375	2CP	USP11_USP15_1	-0.5312923447003168	-0.5687199552127333	-0.7518713826033401	6.198043442	5.3372951417	no GI
3581	A375	2CP	USP11_USP15_2	0.6070978038216555	-0.7518713826033401	-0.5687199552127333	5.3372951417	6.198043442	no GI
3582	A375	2CP	USP11_USP4_1	-2.021755391947245	-0.5687199552127333	-0.6384569296549292	6.198043442	5.0639163968	no GI
3583	A375	2CP	USP11_USP4_2	-1.5104923658399936	-0.6384569296549292	-0.5687199552127333	5.0639163968	6.198043442	no GI
3584	A375	2CP	E2F2_E2F3_1	0.7605563713122256	0.7701532791179115	-0.8039980454777844	2.276159716	3.6990360193	no GI
3585	A375	2CP	E2F2_E2F3_2	-1.1611610521677873	-0.8039980454777844	0.7701532791179115	3.6990360193	2.276159716	no GI
3586	A375	2CP	ZKSCAN8_ZNF397_1	0.07171640892547293	0.6279321254833945	0.007125145316115633	3.014330514	2.9334452519	no GI
3587	A375	2CP	ZKSCAN8_ZNF397_2	-0.2900640150582068	0.007125145316115633	0.6279321254833945	2.9334452519	3.014330514	no GI
3588	A375	2CP	ZNF678_ZNF736_1	-0.38144761029918284	-0.355121431202148	0.22701490089657583	2.4299517244	2.5466639529	no GI
3589	A375	2CP	ZNF678_ZNF736_2	0.14765447376458019	0.22701490089657583	-0.355121431202148	2.5466639529	2.4299517244	no GI
3590	A375	2CP	NRP1_NRP2_1	0.8359681676253143	1.0558556572907205	0.1707160245833994	4.3662971424	4.8578903615	no GI
3591	A375	2CP	NRP1_NRP2_2	1.4831810564131178	0.1707160245833994	1.0558556572907205	4.8578903615	4.3662971424	no GI
3592	A375	2CP	ZNF678_ZNF83_1	0.2684691308813987	-0.355121431202148	0.6552391114672158	2.4299517244	3.462243039	no GI
3593	A375	2CP	ZNF678_ZNF83_2	0.41261556739937344	0.6552391114672158	-0.355121431202148	3.462243039	2.4299517244	no GI
3594	A375	2CP	MXD4_MXI1_1	0.4622645155225329	0.876797721651255	0.6972084219677854	3.1705026287	4.3880373539	no GI
3595	A375	2CP	MXD4_MXI1_2	0.4950849686826553	0.6972084219677854	0.876797721651255	4.3880373539	3.1705026287	no GI
3596	A375	2CP	EPAS1_HIF1A_1	-0.4481297487172351	-0.9962550430164836	0.5418866848422834	0.9628668484	6.5421083479	no GI
3597	A375	2CP	EPAS1_HIF1A_2	0.4960679384624389	0.5418866848422834	-0.9962550430164836	6.5421083479	0.9628668484	no GI
3598	A375	2CP	SEMA3A_SEMA3C_1	0.004023793454535074	-0.005426686742300957	-0.45714813864122195	4.0629934765	4.7673820646	no GI
3599	A375	2CP	SEMA3A_SEMA3C_2	0.24979064236516768	-0.45714813864122195	-0.005426686742300957	4.7673820646	4.0629934765	no GI
3600	A375	2CP	MYB_MYBL1_1	-1.042877571430222	0.511826508244724	-1.1935589405353493	0.9047892584	2.3358672959	no GI
3601	A375	2CP	MYB_MYBL1_2	-1.6551479558900901	-1.1935589405353493	0.511826508244724	2.3358672959	0.9047892584	no GI
3602	A375	2CP	PLEKHA1_PLEKHA2_1	-0.46614437437469425	-0.6062338288669442	-0.30527984105735717	3.9584296808	1.3040820787	no GI
3603	A375	2CP	PLEKHA1_PLEKHA2_2	-0.06636130294103815	-0.30527984105735717	-0.6062338288669442	1.3040820787	3.9584296808	no GI
3604	A375	2CP	ZNF182_ZNF605_1	-0.7873692132339918	0.3648969127356929	0.22026432530324191	1.8926275497	2.1661185717	no GI
3605	A375	2CP	ZNF182_ZNF605_2	-0.4029574509238283	0.22026432530324191	0.3648969127356929	2.1661185717	1.8926275497	no GI
3606	A375	2CP	ACSS1_ACSS2_1	-0.7559718371517925	0.07434506126496632	-0.2203496368601927	3.1176286012	4.8357850013	no GI
3607	A375	2CP	ACSS1_ACSS2_2	0.36376505661604774	-0.2203496368601927	0.07434506126496632	4.8357850013	3.1176286012	no GI
3608	A375	2CP	TGFB1_TGFB2_1	0.2297922219648063	0.21356022842824784	-0.0981031512662558	4.4513895436	0.8554984672	no GI
3609	A375	2CP	TGFB1_TGFB2_2	-0.1773734619234526	-0.0981031512662558	0.21356022842824784	0.8554984672	4.4513895436	no GI
3610	A375	2CP	ZNF331_ZNF383_1	1.2890828466832907	-0.04892769158440924	-0.2431726141900814	3.0028492367	2.0256998993	no GI
3611	A375	2CP	ZNF331_ZNF383_2	-1.1235911639320921	-0.2431726141900814	-0.04892769158440924	2.0256998993	3.0028492367	no GI
3612	A375	2CP	CTTN_HCLS1_1	-1.1453029338941478	-1.2017081476138887	-0.07719190939505816	7.1432633712	0.0163071085	no GI
3613	A375	2CP	CTTN_HCLS1_2	0.4578397326641217	-0.07719190939505816	-1.2017081476138887	0.0163071085	7.1432633712	no GI
3614	A375	2CP	S100A2_S100A6_1	0.0008671391175014698	-0.18788630091742964	0.48747568789407647	5.679723526	13.2961164891	no GI
3615	A375	2CP	S100A2_S100A6_2	-1.0023199411779968	0.48747568789407647	-0.18788630091742964	13.2961164891	5.679723526	no GI
3616	A375	2CP	CCN1_CCN2_1	0.3105548550776196	0.38189465107530784	0.9651791869867272	5.1022676303	4.6600983182	no GI
3617	A375	2CP	CCN1_CCN2_2	0.7255801005269307	0.9651791869867272	0.38189465107530784	4.6600983182	5.1022676303	no GI
3618	A375	2CP	MIEF1_MIEF2_1	-2.0079397649295783	-0.5243188519219608	1.0562603617116144	4.7560491994	2.1442120778	no GI
3619	A375	2CP	MIEF1_MIEF2_2	1.5575897776029128	1.0562603617116144	-0.5243188519219608	2.1442120778	4.7560491994	no GI
3620	A375	2CP	SPRY1_SPRY4_1	0.5728171517308436	0.9224308360099649	0.44879316617199905	2.1470448389	6.0856732481	no GI
3621	A375	2CP	SPRY1_SPRY4_2	-0.49015827163061054	0.44879316617199905	0.9224308360099649	6.0856732481	2.1470448389	no GI
3622	A375	2CP	JAK1_TYK2_1	-1.5201777574419841	-0.8510314281491855	-1.0923096607981688	4.7330121507	6.3603343227	no GI
3623	A375	2CP	JAK1_TYK2_2	-1.2291527166547058	-1.0923096607981688	-0.8510314281491855	6.3603343227	4.7330121507	no GI
3624	A375	2CP	ZNF304_ZNF586_1	0.4409512276021963	0.5120816117590137	0.321586165190598	2.3604071211	3.557985268	no GI
3625	A375	2CP	ZNF304_ZNF586_2	0.49486917552877996	0.321586165190598	0.5120816117590137	3.557985268	2.3604071211	no GI
3626	A375	2CP	SLC7A11_SLC7A5_1	-1.0530859965099841	-0.07403360906835488	0.18334160921069942	3.8102103845	7.5594000082	no GI
3627	A375	2CP	SLC7A11_SLC7A5_2	-0.13637537017323575	0.18334160921069942	-0.07403360906835488	7.5594000082	3.8102103845	no GI
3628	A375	2CP	STIM1_STIM2_1	-0.7171500865759626	-0.4364106538392065	-1.0080973924359926	2.639851219	4.4457403218	no GI
3629	A375	2CP	STIM1_STIM2_2	-0.7609206420247396	-1.0080973924359926	-0.4364106538392065	4.4457403218	2.639851219	no GI
3630	A375	2CP	PDLIM1_PDLIM4_1	-0.1431437630017256	-0.12445244188277504	0.042570078591260385	5.4576020157	5.9073152188	no GI
3631	A375	2CP	PDLIM1_PDLIM4_2	-1.0913423807090812	0.042570078591260385	-0.12445244188277504	5.9073152188	5.4576020157	no GI
3632	A375	2CP	SYNJ1_SYNJ2_1	-1.6188399597705674	-1.9024186586767426	-0.5853169918183357	2.4845874519	3.7161113054	no GI
3633	A375	2CP	SYNJ1_SYNJ2_2	-1.2841774949095939	-0.5853169918183357	-1.9024186586767426	3.7161113054	2.4845874519	no GI
3634	A375	2CP	SAT1_SAT2_1	-1.5557871212948062	0.2749362992903228	-0.48324463790336236	6.052343578	5.7216990848	no GI
3635	A375	2CP	SAT1_SAT2_2	0.04584177396193301	-0.48324463790336236	0.2749362992903228	5.7216990848	6.052343578	no GI
3636	A375	2CP	RAB30_RAB35_1	0.22814957975444905	-0.590514890015265	1.1021514431742856	0.9775670888	4.8564753139	no GI
3637	A375	2CP	RAB30_RAB35_2	0.32504149096269686	1.1021514431742856	-0.590514890015265	4.8564753139	0.9775670888	no GI
3638	A375	2CP	ZNF548_ZNF586_1	-0.18455785454760987	-0.16237768310615808	0.321586165190598	2.8387431254	3.557985268	no GI
3639	A375	2CP	ZNF548_ZNF586_2	-0.39809075240460867	0.321586165190598	-0.16237768310615808	3.557985268	2.8387431254	no GI
3640	A375	2CP	LOX_LOXL1_1	0.16491544083857912	-0.19309330051122275	0.3234257390407562	0.3609061529	0.1080501388	no GI
3641	A375	2CP	LOX_LOXL1_2	-0.1016012584150432	0.3234257390407562	-0.19309330051122275	0.1080501388	0.3609061529	no GI
3642	A375	2CP	EGLN2_EGLN3_1	0.30546209045140227	0.6569787586871767	-0.08162600356624328	5.3454887885	0.407679434	no GI
3643	A375	2CP	EGLN2_EGLN3_2	0.832912005889523	-0.08162600356624328	0.6569787586871767	0.407679434	5.3454887885	no GI
